,node_number,Orbit_type_I,Orbit_type_II,two_Orbit_type
8749,8749,19,15,1519
8750,8750,18,19,1819
8751,8751,19,22,1922
8752,8752,15,19,1519
8753,8753,19,22,1922
8754,8754,22,19,1922
8755,8755,15,18,1518
8756,8756,22,19,1922
8757,8757,19,15,1519
8758,8758,19,15,1519
8759,8759,19,22,1922
8760,8760,19,22,1922
8761,8761,22,19,1922
8762,8762,22,19,1922
8763,8763,19,16,1619
8764,8764,19,15,1519
8765,8765,15,18,1518
8766,8766,15,19,1519
8767,8767,19,18,1819
8768,8768,15,19,1519
8769,8769,15,18,1518
8770,8770,19,15,1519
8771,8771,15,19,1519
8772,8772,22,19,1922
8773,8773,18,15,1518
8774,8774,19,22,1922
8775,8775,22,19,1922
8776,8776,15,18,1518
8777,8777,18,19,1819
8778,8778,22,19,1922
8779,8779,18,15,1518
8780,8780,19,22,1922
8781,8781,19,22,1922
8782,8782,15,19,1519
8783,8783,19,16,1619
8784,8784,22,15,1522
8785,8785,15,19,1519
8786,8786,19,15,1519
8787,8787,22,19,1922
8788,8788,19,15,1519
8789,8789,15,18,1518
8790,8790,18,15,1518
8791,8791,22,19,1922
8792,8792,22,19,1922
8793,8793,18,19,1819
8794,8794,18,15,1518
8795,8795,18,15,1518
8796,8796,15,19,1519
8797,8797,22,19,1922
8798,8798,18,15,1518
8799,8799,18,22,1822
8800,8800,18,19,1819
8801,8801,19,22,1922
8802,8802,19,15,1519
8803,8803,19,22,1922
8804,8804,22,6,622
8805,8805,19,15,1519
8806,8806,22,20,2022
8807,8807,18,15,1518
8808,8808,18,15,1518
8809,8809,18,15,1518
8810,8810,22,15,1522
8811,8811,19,18,1819
8812,8812,18,15,1518
8813,8813,19,22,1922
8814,8814,19,15,1519
8815,8815,18,19,1819
8816,8816,18,19,1819
8817,8817,19,22,1922
8818,8818,19,15,1519
8819,8819,15,19,1519
8820,8820,18,15,1518
8821,8821,18,15,1518
8822,8822,19,22,1922
8823,8823,19,16,1619
8824,8824,15,18,1518
8825,8825,15,19,1519
8826,8826,15,19,1519
8827,8827,15,18,1518
8828,8828,22,19,1922
8829,8829,15,22,1522
8830,8830,18,19,1819
8831,8831,18,15,1518
8832,8832,22,19,1922
8833,8833,19,22,1922
8834,8834,19,22,1922
8835,8835,15,19,1519
8836,8836,18,15,1518
8837,8837,19,18,1819
8838,8838,18,15,1518
8839,8839,22,19,1922
8840,8840,18,15,1518
8841,8841,15,18,1518
8842,8842,18,15,1518
8843,8843,19,22,1922
8844,8844,15,19,1519
8845,8845,15,19,1519
8846,8846,18,15,1518
8847,8847,19,15,1519
8848,8848,15,18,1518
8849,8849,22,19,1922
8850,8850,15,19,1519
8851,8851,22,19,1922
8852,8852,19,15,1519
8853,8853,22,6,622
8854,8854,22,19,1922
8855,8855,19,16,1619
8856,8856,22,15,1522
8857,8857,16,19,1619
8858,8858,15,22,1522
8859,8859,19,15,1519
8860,8860,18,16,1618
8861,8861,22,19,1922
8862,8862,20,21,2021
8863,8863,22,19,1922
8864,8864,16,19,1619
8865,8865,15,19,1519
8866,8866,19,15,1519
8867,8867,15,19,1519
8868,8868,18,15,1518
8869,8869,18,15,1518
8870,8870,15,18,1518
8871,8871,15,18,1518
8872,8872,18,15,1518
8873,8873,15,17,1517
8874,8874,19,15,1519
8875,8875,18,15,1518
8876,8876,22,19,1922
8877,8877,22,19,1922
8878,8878,15,22,1522
8879,8879,23,16,1623
8880,8880,19,15,1519
8881,8881,22,15,1522
8882,8882,15,18,1518
8883,8883,22,19,1922
8884,8884,15,18,1518
8885,8885,18,16,1618
8886,8886,19,16,1619
8887,8887,18,15,1518
8888,8888,19,22,1922
8889,8889,15,19,1519
8890,8890,15,19,1519
8891,8891,15,18,1518
8892,8892,15,19,1519
8893,8893,18,16,1618
8894,8894,15,19,1519
8895,8895,19,15,1519
8896,8896,19,15,1519
8897,8897,22,19,1922
8898,8898,15,22,1522
8899,8899,15,19,1519
8900,8900,19,22,1922
8901,8901,18,15,1518
8902,8902,22,19,1922
8903,8903,15,19,1519
8904,8904,22,19,1922
8905,8905,19,15,1519
8906,8906,15,19,1519
8907,8907,19,18,1819
8908,8908,15,19,1519
8909,8909,15,19,1519
8910,8910,21,16,1621
8911,8911,15,19,1519
8912,8912,19,15,1519
8913,8913,19,18,1819
8914,8914,22,19,1922
8915,8915,19,18,1819
8916,8916,22,19,1922
8917,8917,18,15,1518
8918,8918,15,19,1519
8919,8919,19,15,1519
8920,8920,15,19,1519
8921,8921,19,15,1519
8922,8922,15,19,1519
8923,8923,19,15,1519
8924,8924,18,15,1518
8925,8925,15,19,1519
8926,8926,22,19,1922
8927,8927,19,22,1922
8928,8928,15,19,1519
8929,8929,18,16,1618
8930,8930,22,19,1922
8931,8931,19,22,1922
8932,8932,18,15,1518
8933,8933,15,19,1519
8934,8934,22,19,1922
8935,8935,19,22,1922
8936,8936,22,19,1922
8937,8937,22,19,1922
8938,8938,18,16,1618
8939,8939,15,19,1519
8940,8940,22,19,1922
8941,8941,15,18,1518
8942,8942,15,18,1518
8943,8943,15,18,1518
8944,8944,15,22,1522
8945,8945,19,16,1619
8946,8946,15,19,1519
8947,8947,19,15,1519
8948,8948,22,19,1922
8949,8949,15,19,1519
8950,8950,20,19,1920
8951,8951,18,19,1819
8952,8952,22,19,1922
8953,8953,15,19,1519
8954,8954,15,19,1519
8955,8955,15,19,1519
8956,8956,18,15,1518
8957,8957,15,19,1519
8958,8958,19,22,1922
8959,8959,15,19,1519
8960,8960,22,15,1522
8961,8961,19,22,1922
8962,8962,19,15,1519
8963,8963,15,19,1519
8964,8964,15,18,1518
8965,8965,15,18,1518
8966,8966,15,18,1518
8967,8967,22,19,1922
8968,8968,19,22,1922
8969,8969,22,19,1922
8970,8970,15,19,1519
8971,8971,19,22,1922
8972,8972,22,19,1922
8973,8973,15,19,1519
8974,8974,19,16,1619
8975,8975,15,22,1522
8976,8976,18,15,1518
8977,8977,15,19,1519
8978,8978,15,19,1519
8979,8979,15,22,1522
8980,8980,19,22,1922
8981,8981,19,15,1519
8982,8982,19,15,1519
8983,8983,15,18,1518
8984,8984,22,19,1922
8985,8985,22,19,1922
8986,8986,18,15,1518
8987,8987,19,16,1619
8988,8988,22,6,622
8989,8989,22,19,1922
8990,8990,22,19,1922
8991,8991,15,19,1519
8992,8992,22,19,1922
8993,8993,22,15,1522
8994,8994,15,18,1518
8995,8995,18,19,1819
8996,8996,19,15,1519
8997,8997,18,19,1819
8998,8998,21,16,1621
8999,8999,19,22,1922
9000,9000,18,15,1518
9001,9001,18,19,1819
9002,9002,15,6,615
9003,9003,22,19,1922
9004,9004,19,22,1922
9005,9005,20,21,2021
9006,9006,18,15,1518
9007,9007,19,22,1922
9008,9008,1,15,115
9009,9009,19,15,1519
9010,9010,18,15,1518
9011,9011,15,19,1519
9012,9012,19,22,1922
9013,9013,15,19,1519
9014,9014,16,21,1621
9015,9015,15,19,1519
9016,9016,19,15,1519
9017,9017,18,15,1518
9018,9018,19,15,1519
9019,9019,15,18,1518
9020,9020,22,19,1922
9021,9021,15,19,1519
9022,9022,15,18,1518
9023,9023,15,18,1518
9024,9024,15,19,1519
9025,9025,15,19,1519
9026,9026,16,18,1618
9027,9027,15,19,1519
9028,9028,15,19,1519
9029,9029,19,22,1922
9030,9030,18,15,1518
9031,9031,15,19,1519
9032,9032,18,19,1819
9033,9033,18,19,1819
9034,9034,15,19,1519
9035,9035,19,18,1819
9036,9036,19,15,1519
9037,9037,19,15,1519
9038,9038,15,19,1519
9039,9039,19,15,1519
9040,9040,18,20,1820
9041,9041,16,21,1621
9042,9042,22,19,1922
9043,9043,19,22,1922
9044,9044,15,22,1522
9045,9045,18,15,1518
9046,9046,16,19,1619
9047,9047,19,22,1922
9048,9048,18,15,1518
9049,9049,18,19,1819
9050,9050,22,19,1922
9051,9051,15,19,1519
9052,9052,19,22,1922
9053,9053,15,19,1519
9054,9054,19,15,1519
9055,9055,22,19,1922
9056,9056,19,15,1519
9057,9057,15,19,1519
9058,9058,18,19,1819
9059,9059,16,18,1618
9060,9060,15,18,1518
9061,9061,19,22,1922
9062,9062,19,22,1922
9063,9063,22,19,1922
9064,9064,18,15,1518
9065,9065,22,19,1922
9066,9066,15,19,1519
9067,9067,15,19,1519
9068,9068,19,22,1922
9069,9069,18,15,1518
9070,9070,18,19,1819
9071,9071,19,22,1922
9072,9072,15,19,1519
9073,9073,18,19,1819
9074,9074,18,24,1824
9075,9075,22,19,1922
9076,9076,18,19,1819
9077,9077,15,19,1519
9078,9078,19,15,1519
9079,9079,19,15,1519
9080,9080,19,22,1922
9081,9081,19,22,1922
9082,9082,15,19,1519
9083,9083,16,19,1619
9084,9084,19,22,1922
9085,9085,18,15,1518
9086,9086,22,19,1922
9087,9087,19,22,1922
9088,9088,18,15,1518
9089,9089,19,15,1519
9090,9090,22,19,1922
9091,9091,22,15,1522
9092,9092,15,19,1519
9093,9093,15,19,1519
9094,9094,18,15,1518
9095,9095,18,15,1518
9096,9096,19,15,1519
9097,9097,18,15,1518
9098,9098,22,19,1922
9099,9099,15,19,1519
9100,9100,15,19,1519
9101,9101,15,18,1518
9102,9102,22,19,1922
9103,9103,22,19,1922
9104,9104,22,15,1522
9105,9105,19,22,1922
9106,9106,22,19,1922
9107,9107,15,19,1519
9108,9108,22,19,1922
9109,9109,19,15,1519
9110,9110,15,19,1519
9111,9111,19,15,1519
9112,9112,19,15,1519
9113,9113,18,15,1518
9114,9114,19,18,1819
9115,9115,18,15,1518
9116,9116,22,6,622
9117,9117,15,19,1519
9118,9118,15,19,1519
9119,9119,18,19,1819
9120,9120,23,21,2123
9121,9121,22,19,1922
9122,9122,18,15,1518
9123,9123,15,19,1519
9124,9124,19,22,1922
9125,9125,18,15,1518
9126,9126,19,15,1519
9127,9127,22,19,1922
9128,9128,22,18,1822
9129,9129,15,19,1519
9130,9130,19,22,1922
9131,9131,22,15,1522
9132,9132,15,22,1522
9133,9133,18,15,1518
9134,9134,18,24,1824
9135,9135,15,18,1518
9136,9136,15,19,1519
9137,9137,19,22,1922
9138,9138,15,19,1519
9139,9139,15,18,1518
9140,9140,15,18,1518
9141,9141,15,22,1522
9142,9142,15,18,1518
9143,9143,15,18,1518
9144,9144,15,18,1518
9145,9145,18,19,1819
9146,9146,18,15,1518
9147,9147,22,19,1922
9148,9148,19,15,1519
9149,9149,22,19,1922
9150,9150,22,19,1922
9151,9151,19,15,1519
9152,9152,19,15,1519
9153,9153,19,15,1519
9154,9154,18,19,1819
9155,9155,18,15,1518
9156,9156,18,15,1518
9157,9157,18,15,1518
9158,9158,22,6,622
9159,9159,18,15,1518
9160,9160,18,19,1819
9161,9161,19,15,1519
9162,9162,15,19,1519
9163,9163,19,22,1922
9164,9164,18,15,1518
9165,9165,18,15,1518
9166,9166,19,15,1519
9167,9167,15,19,1519
9168,9168,18,19,1819
9169,9169,19,15,1519
9170,9170,22,6,622
9171,9171,15,19,1519
9172,9172,18,15,1518
9173,9173,19,16,1619
9174,9174,19,18,1819
9175,9175,19,15,1519
9176,9176,18,15,1518
9177,9177,18,16,1618
9178,9178,22,19,1922
9179,9179,22,19,1922
9180,9180,22,19,1922
9181,9181,21,16,1621
9182,9182,15,19,1519
9183,9183,19,15,1519
9184,9184,18,22,1822
9185,9185,18,15,1518
9186,9186,20,19,1920
9187,9187,15,19,1519
9188,9188,18,15,1518
9189,9189,19,18,1819
9190,9190,18,19,1819
9191,9191,19,15,1519
9192,9192,19,16,1619
9193,9193,19,16,1619
9194,9194,19,15,1519
9195,9195,19,22,1922
9196,9196,22,19,1922
9197,9197,20,17,1720
9198,9198,22,19,1922
9199,9199,19,22,1922
9200,9200,18,15,1518
9201,9201,15,19,1519
9202,9202,15,18,1518
9203,9203,19,22,1922
9204,9204,16,18,1618
9205,9205,15,19,1519
9206,9206,15,22,1522
9207,9207,19,22,1922
9208,9208,18,15,1518
9209,9209,19,18,1819
9210,9210,18,15,1518
9211,9211,15,19,1519
9212,9212,18,19,1819
9213,9213,15,18,1518
9214,9214,15,19,1519
9215,9215,15,20,1520
9216,9216,18,16,1618
9217,9217,22,19,1922
9218,9218,18,19,1819
9219,9219,22,6,622
9220,9220,19,22,1922
9221,9221,15,19,1519
9222,9222,19,18,1819
9223,9223,15,18,1518
9224,9224,19,22,1922
9225,9225,19,15,1519
9226,9226,19,15,1519
9227,9227,19,16,1619
9228,9228,22,19,1922
9229,9229,19,22,1922
9230,9230,22,19,1922
9231,9231,18,15,1518
9232,9232,16,21,1621
9233,9233,22,6,622
9234,9234,19,22,1922
9235,9235,18,19,1819
9236,9236,15,19,1519
9237,9237,18,15,1518
9238,9238,15,18,1518
9239,9239,18,15,1518
9240,9240,19,22,1922
9241,9241,19,18,1819
9242,9242,15,19,1519
9243,9243,15,19,1519
9244,9244,18,15,1518
9245,9245,15,19,1519
9246,9246,19,15,1519
9247,9247,16,15,1516
9248,9248,15,19,1519
9249,9249,18,19,1819
9250,9250,19,22,1922
9251,9251,22,19,1922
9252,9252,15,18,1518
9253,9253,19,15,1519
9254,9254,19,15,1519
9255,9255,19,22,1922
9256,9256,21,20,2021
9257,9257,15,22,1522
9258,9258,22,19,1922
9259,9259,15,0,015
9260,9260,22,19,1922
9261,9261,19,15,1519
9262,9262,18,15,1518
9263,9263,19,15,1519
9264,9264,16,21,1621
9265,9265,22,19,1922
9266,9266,18,15,1518
9267,9267,18,15,1518
9268,9268,18,16,1618
9269,9269,19,15,1519
9270,9270,19,22,1922
9271,9271,15,18,1518
9272,9272,15,22,1522
9273,9273,19,15,1519
9274,9274,22,15,1522
9275,9275,19,15,1519
9276,9276,19,15,1519
9277,9277,18,19,1819
9278,9278,22,19,1922
9279,9279,19,18,1819
9280,9280,15,22,1522
9281,9281,15,22,1522
9282,9282,18,15,1518
9283,9283,19,22,1922
9284,9284,15,6,615
9285,9285,15,19,1519
9286,9286,22,19,1922
9287,9287,15,19,1519
9288,9288,15,19,1519
9289,9289,19,18,1819
9290,9290,15,18,1518
9291,9291,19,15,1519
9292,9292,15,19,1519
9293,9293,15,19,1519
9294,9294,16,15,1516
9295,9295,15,18,1518
9296,9296,19,16,1619
9297,9297,18,15,1518
9298,9298,15,19,1519
9299,9299,19,18,1819
9300,9300,15,18,1518
9301,9301,22,19,1922
9302,9302,18,15,1518
9303,9303,18,15,1518
9304,9304,22,19,1922
9305,9305,18,15,1518
9306,9306,19,15,1519
9307,9307,15,18,1518
9308,9308,15,19,1519
9309,9309,22,19,1922
9310,9310,19,18,1819
9311,9311,15,19,1519
9312,9312,18,19,1819
9313,9313,22,6,622
9314,9314,15,19,1519
9315,9315,16,18,1618
9316,9316,19,18,1819
9317,9317,15,18,1518
9318,9318,22,19,1922
9319,9319,18,15,1518
9320,9320,18,15,1518
9321,9321,15,19,1519
9322,9322,22,19,1922
9323,9323,22,19,1922
9324,9324,19,22,1922
9325,9325,19,15,1519
9326,9326,16,18,1618
9327,9327,15,19,1519
9328,9328,18,15,1518
9329,9329,22,15,1522
9330,9330,18,15,1518
9331,9331,19,15,1519
9332,9332,19,15,1519
9333,9333,15,19,1519
9334,9334,18,15,1518
9335,9335,15,22,1522
9336,9336,15,19,1519
9337,9337,15,19,1519
9338,9338,18,19,1819
9339,9339,19,18,1819
9340,9340,15,19,1519
9341,9341,19,22,1922
9342,9342,19,15,1519
9343,9343,16,21,1621
9344,9344,15,19,1519
9345,9345,19,22,1922
9346,9346,19,22,1922
9347,9347,19,18,1819
9348,9348,15,18,1518
9349,9349,19,24,1924
9350,9350,18,19,1819
9351,9351,22,19,1922
9352,9352,15,19,1519
9353,9353,19,22,1922
9354,9354,19,15,1519
9355,9355,22,19,1922
9356,9356,22,15,1522
9357,9357,15,19,1519
9358,9358,19,18,1819
9359,9359,19,22,1922
9360,9360,18,15,1518
9361,9361,18,15,1518
9362,9362,19,15,1519
9363,9363,15,19,1519
9364,9364,18,19,1819
9365,9365,22,19,1922
9366,9366,16,23,1623
9367,9367,19,22,1922
9368,9368,15,19,1519
9369,9369,15,19,1519
9370,9370,22,19,1922
9371,9371,22,19,1922
9372,9372,18,15,1518
9373,9373,18,19,1819
9374,9374,18,15,1518
9375,9375,22,19,1922
9376,9376,19,15,1519
9377,9377,22,6,622
9378,9378,15,19,1519
9379,9379,15,19,1519
9380,9380,15,18,1518
9381,9381,19,15,1519
9382,9382,22,19,1922
9383,9383,22,19,1922
9384,9384,22,19,1922
9385,9385,22,19,1922
9386,9386,18,19,1819
9387,9387,19,15,1519
9388,9388,19,20,1920
9389,9389,22,19,1922
9390,9390,22,19,1922
9391,9391,15,19,1519
9392,9392,19,15,1519
9393,9393,19,15,1519
9394,9394,19,22,1922
9395,9395,19,22,1922
9396,9396,15,19,1519
9397,9397,15,18,1518
9398,9398,18,15,1518
9399,9399,18,15,1518
9400,9400,18,15,1518
9401,9401,15,18,1518
9402,9402,22,19,1922
9403,9403,22,19,1922
9404,9404,19,22,1922
9405,9405,15,18,1518
9406,9406,19,15,1519
9407,9407,18,19,1819
9408,9408,22,19,1922
9409,9409,16,19,1619
9410,9410,18,19,1819
9411,9411,22,17,1722
9412,9412,15,19,1519
9413,9413,19,15,1519
9414,9414,18,15,1518
9415,9415,22,19,1922
9416,9416,19,18,1819
9417,9417,18,15,1518
9418,9418,18,16,1618
9419,9419,22,19,1922
9420,9420,22,19,1922
9421,9421,18,15,1518
9422,9422,15,19,1519
9423,9423,22,15,1522
9424,9424,22,19,1922
9425,9425,15,19,1519
9426,9426,15,22,1522
9427,9427,15,19,1519
9428,9428,19,15,1519
9429,9429,19,15,1519
9430,9430,22,19,1922
9431,9431,19,22,1922
9432,9432,15,19,1519
9433,9433,15,19,1519
9434,9434,19,22,1922
9435,9435,15,22,1522
9436,9436,19,15,1519
9437,9437,19,18,1819
9438,9438,19,18,1819
9439,9439,22,19,1922
9440,9440,19,15,1519
9441,9441,22,19,1922
9442,9442,15,18,1518
9443,9443,15,19,1519
9444,9444,19,15,1519
9445,9445,15,18,1518
9446,9446,19,15,1519
9447,9447,15,18,1518
9448,9448,15,18,1518
9449,9449,19,15,1519
9450,9450,18,19,1819
9451,9451,19,18,1819
9452,9452,18,22,1822
9453,9453,19,18,1819
9454,9454,19,22,1922
9455,9455,19,18,1819
9456,9456,18,15,1518
9457,9457,19,15,1519
9458,9458,19,15,1519
9459,9459,15,19,1519
9460,9460,15,19,1519
9461,9461,19,15,1519
9462,9462,15,19,1519
9463,9463,19,18,1819
9464,9464,18,15,1518
9465,9465,19,22,1922
9466,9466,18,15,1518
9467,9467,18,15,1518
9468,9468,18,19,1819
9469,9469,22,19,1922
9470,9470,19,18,1819
9471,9471,21,20,2021
9472,9472,18,15,1518
9473,9473,19,16,1619
9474,9474,22,19,1922
9475,9475,22,18,1822
9476,9476,19,18,1819
9477,9477,22,19,1922
9478,9478,18,19,1819
9479,9479,15,19,1519
9480,9480,19,22,1922
9481,9481,15,19,1519
9482,9482,19,15,1519
9483,9483,22,19,1922
9484,9484,22,18,1822
9485,9485,18,15,1518
9486,9486,15,19,1519
9487,9487,18,15,1518
9488,9488,19,15,1519
9489,9489,22,19,1922
9490,9490,16,19,1619
9491,9491,19,22,1922
9492,9492,22,19,1922
9493,9493,22,19,1922
9494,9494,18,15,1518
9495,9495,19,22,1922
9496,9496,19,15,1519
9497,9497,19,18,1819
9498,9498,18,15,1518
9499,9499,15,22,1522
9500,9500,22,19,1922
9501,9501,22,19,1922
9502,9502,22,15,1522
9503,9503,15,19,1519
9504,9504,18,19,1819
9505,9505,22,20,2022
9506,9506,18,15,1518
9507,9507,15,19,1519
9508,9508,18,15,1518
9509,9509,18,15,1518
9510,9510,19,15,1519
9511,9511,19,22,1922
9512,9512,16,18,1618
9513,9513,18,15,1518
9514,9514,18,15,1518
9515,9515,18,22,1822
9516,9516,18,19,1819
9517,9517,15,19,1519
9518,9518,18,15,1518
9519,9519,19,16,1619
9520,9520,19,15,1519
9521,9521,15,19,1519
9522,9522,18,15,1518
9523,9523,18,19,1819
9524,9524,22,19,1922
9525,9525,15,19,1519
9526,9526,15,19,1519
9527,9527,19,22,1922
9528,9528,22,19,1922
9529,9529,19,22,1922
9530,9530,15,19,1519
9531,9531,19,15,1519
9532,9532,18,15,1518
9533,9533,18,15,1518
9534,9534,18,19,1819
9535,9535,15,18,1518
9536,9536,19,15,1519
9537,9537,15,18,1518
9538,9538,19,15,1519
9539,9539,18,19,1819
9540,9540,15,19,1519
9541,9541,15,18,1518
9542,9542,15,18,1518
9543,9543,15,22,1522
9544,9544,19,22,1922
9545,9545,19,18,1819
9546,9546,18,15,1518
9547,9547,22,19,1922
9548,9548,22,19,1922
9549,9549,18,15,1518
9550,9550,15,18,1518
9551,9551,22,19,1922
9552,9552,22,19,1922
9553,9553,18,16,1618
9554,9554,15,19,1519
9555,9555,22,19,1922
9556,9556,22,15,1522
9557,9557,15,18,1518
9558,9558,18,19,1819
9559,9559,22,15,1522
9560,9560,18,15,1518
9561,9561,16,18,1618
9562,9562,18,19,1819
9563,9563,15,18,1518
9564,9564,16,21,1621
9565,9565,22,19,1922
9566,9566,19,15,1519
9567,9567,22,19,1922
9568,9568,16,19,1619
9569,9569,15,19,1519
9570,9570,19,22,1922
9571,9571,15,19,1519
9572,9572,16,21,1621
9573,9573,19,18,1819
9574,9574,19,22,1922
9575,9575,15,18,1518
9576,9576,18,16,1618
9577,9577,22,19,1922
9578,9578,22,19,1922
9579,9579,18,19,1819
9580,9580,15,18,1518
9581,9581,19,18,1819
9582,9582,19,15,1519
9583,9583,15,19,1519
9584,9584,15,18,1518
9585,9585,19,22,1922
9586,9586,22,19,1922
9587,9587,19,22,1922
9588,9588,16,20,1620
9589,9589,19,15,1519
9590,9590,15,18,1518
9591,9591,18,15,1518
9592,9592,22,19,1922
9593,9593,15,18,1518
9594,9594,18,15,1518
9595,9595,19,16,1619
9596,9596,15,18,1518
9597,9597,18,15,1518
9598,9598,15,19,1519
9599,9599,15,19,1519
9600,9600,15,19,1519
9601,9601,15,18,1518
9602,9602,19,18,1819
9603,9603,15,19,1519
9604,9604,19,22,1922
9605,9605,22,19,1922
9606,9606,15,19,1519
9607,9607,15,19,1519
9608,9608,19,22,1922
9609,9609,15,19,1519
9610,9610,19,15,1519
9611,9611,15,19,1519
9612,9612,18,19,1819
9613,9613,18,15,1518
9614,9614,22,19,1922
9615,9615,15,4,415
9616,9616,15,19,1519
9617,9617,19,15,1519
9618,9618,18,15,1518
9619,9619,15,18,1518
9620,9620,18,19,1819
9621,9621,15,19,1519
9622,9622,18,19,1819
9623,9623,19,18,1819
9624,9624,19,15,1519
9625,9625,22,19,1922
9626,9626,18,16,1618
9627,9627,15,18,1518
9628,9628,18,15,1518
9629,9629,22,19,1922
9630,9630,22,19,1922
9631,9631,19,15,1519
9632,9632,15,19,1519
9633,9633,19,15,1519
9634,9634,22,19,1922
9635,9635,15,19,1519
9636,9636,18,19,1819
9637,9637,18,15,1518
9638,9638,15,0,015
9639,9639,18,15,1518
9640,9640,18,15,1518
9641,9641,15,19,1519
9642,9642,22,19,1922
9643,9643,19,18,1819
9644,9644,18,19,1819
9645,9645,15,19,1519
9646,9646,18,19,1819
9647,9647,18,16,1618
9648,9648,22,19,1922
9649,9649,22,19,1922
9650,9650,19,15,1519
9651,9651,18,15,1518
9652,9652,18,15,1518
9653,9653,22,19,1922
9654,9654,15,19,1519
9655,9655,15,22,1522
9656,9656,15,18,1518
9657,9657,18,19,1819
9658,9658,18,19,1819
9659,9659,15,19,1519
9660,9660,18,15,1518
9661,9661,15,18,1518
9662,9662,19,18,1819
9663,9663,18,15,1518
9664,9664,19,22,1922
9665,9665,19,18,1819
9666,9666,22,19,1922
9667,9667,22,19,1922
9668,9668,19,22,1922
9669,9669,22,19,1922
9670,9670,19,15,1519
9671,9671,19,22,1922
9672,9672,19,15,1519
9673,9673,19,22,1922
9674,9674,19,15,1519
9675,9675,18,15,1518
9676,9676,19,15,1519
9677,9677,15,19,1519
9678,9678,19,22,1922
9679,9679,22,19,1922
9680,9680,19,22,1922
9681,9681,19,18,1819
9682,9682,19,15,1519
9683,9683,19,22,1922
9684,9684,18,19,1819
9685,9685,19,18,1819
9686,9686,15,19,1519
9687,9687,19,18,1819
9688,9688,15,19,1519
9689,9689,18,19,1819
9690,9690,15,19,1519
9691,9691,19,15,1519
9692,9692,15,16,1516
9693,9693,18,15,1518
9694,9694,15,19,1519
9695,9695,18,15,1518
9696,9696,18,15,1518
9697,9697,19,15,1519
9698,9698,19,22,1922
9699,9699,18,15,1518
9700,9700,22,19,1922
9701,9701,18,15,1518
9702,9702,19,22,1922
9703,9703,15,19,1519
9704,9704,22,19,1922
9705,9705,22,19,1922
9706,9706,19,22,1922
9707,9707,19,22,1922
9708,9708,18,16,1618
9709,9709,15,18,1518
9710,9710,15,19,1519
9711,9711,19,22,1922
9712,9712,18,16,1618
9713,9713,18,19,1819
9714,9714,19,22,1922
9715,9715,18,16,1618
9716,9716,19,18,1819
9717,9717,15,6,615
9718,9718,19,18,1819
9719,9719,22,19,1922
9720,9720,15,19,1519
9721,9721,18,15,1518
9722,9722,18,15,1518
9723,9723,22,19,1922
9724,9724,22,15,1522
9725,9725,16,18,1618
9726,9726,19,18,1819
9727,9727,15,19,1519
9728,9728,15,19,1519
9729,9729,19,22,1922
9730,9730,15,19,1519
9731,9731,15,19,1519
9732,9732,18,19,1819
9733,9733,15,22,1522
9734,9734,22,19,1922
9735,9735,18,19,1819
9736,9736,15,18,1518
9737,9737,18,19,1819
9738,9738,15,18,1518
9739,9739,15,19,1519
9740,9740,19,15,1519
9741,9741,22,19,1922
9742,9742,18,15,1518
9743,9743,15,19,1519
9744,9744,15,19,1519
9745,9745,22,19,1922
9746,9746,22,15,1522
9747,9747,19,15,1519
9748,9748,15,19,1519
9749,9749,19,15,1519
9750,9750,18,15,1518
9751,9751,22,19,1922
9752,9752,19,18,1819
9753,9753,18,15,1518
9754,9754,15,22,1522
9755,9755,18,19,1819
9756,9756,15,19,1519
9757,9757,15,19,1519
9758,9758,19,18,1819
9759,9759,22,19,1922
9760,9760,22,19,1922
9761,9761,15,18,1518
9762,9762,15,19,1519
9763,9763,15,18,1518
9764,9764,18,19,1819
9765,9765,18,16,1618
9766,9766,19,18,1819
9767,9767,15,19,1519
9768,9768,18,19,1819
9769,9769,22,19,1922
9770,9770,15,19,1519
9771,9771,18,19,1819
9772,9772,15,18,1518
9773,9773,22,19,1922
9774,9774,19,18,1819
9775,9775,22,20,2022
9776,9776,15,18,1518
9777,9777,15,20,1520
9778,9778,22,19,1922
9779,9779,19,15,1519
9780,9780,22,15,1522
9781,9781,22,19,1922
9782,9782,15,19,1519
9783,9783,22,19,1922
9784,9784,15,19,1519
9785,9785,15,18,1518
9786,9786,19,15,1519
9787,9787,15,18,1518
9788,9788,15,18,1518
9789,9789,18,15,1518
9790,9790,22,19,1922
9791,9791,15,18,1518
9792,9792,18,15,1518
9793,9793,19,15,1519
9794,9794,18,15,1518
9795,9795,22,19,1922
9796,9796,22,19,1922
9797,9797,16,19,1619
9798,9798,22,19,1922
9799,9799,15,19,1519
9800,9800,15,19,1519
9801,9801,19,22,1922
9802,9802,22,19,1922
9803,9803,18,15,1518
9804,9804,19,15,1519
9805,9805,15,18,1518
9806,9806,19,22,1922
9807,9807,22,6,622
9808,9808,21,20,2021
9809,9809,19,15,1519
9810,9810,18,22,1822
9811,9811,22,19,1922
9812,9812,22,19,1922
9813,9813,18,15,1518
9814,9814,19,22,1922
9815,9815,18,15,1518
9816,9816,18,16,1618
9817,9817,15,18,1518
9818,9818,15,18,1518
9819,9819,18,15,1518
9820,9820,15,19,1519
9821,9821,19,22,1922
9822,9822,19,15,1519
9823,9823,18,15,1518
