,node_number,Orbit_type_I,Orbit_type_II,two_Orbit_type
2299,2299,18,15,1518
2300,2300,18,19,1819
2301,2301,18,15,1518
2302,2302,18,15,1518
2303,2303,18,15,1518
2304,2304,22,31,2231
2305,2305,22,31,2231
2306,2306,22,31,2231
2307,2307,22,31,2231
2308,2308,22,31,2231
2309,2309,22,31,2231
2310,2310,18,15,1518
2311,2311,22,31,2231
2312,2312,22,31,2231
2313,2313,18,15,1518
2314,2314,22,19,1922
2315,2315,22,31,2231
2316,2316,18,15,1518
2317,2317,22,39,2239
2318,2318,18,15,1518
2319,2319,18,15,1518
2320,2320,22,39,2239
2321,2321,22,39,2239
2322,2322,18,15,1518
2323,2323,18,15,1518
2324,2324,15,18,1518
2325,2325,22,19,1922
2326,2326,15,18,1518
2327,2327,22,19,1922
2328,2328,22,15,1522
2329,2329,22,31,2231
2330,2330,22,19,1922
2331,2331,22,31,2231
2332,2332,22,19,1922
2333,2333,22,19,1922
2334,2334,22,20,2022
2335,2335,22,18,1822
2336,2336,22,31,2231
2337,2337,22,31,2231
2338,2338,22,54,2254
2339,2339,22,31,2231
2340,2340,18,15,1518
2341,2341,18,15,1518
2342,2342,15,19,1519
2343,2343,15,18,1518
2344,2344,18,15,1518
2345,2345,22,54,2254
2346,2346,22,31,2231
2347,2347,15,18,1518
2348,2348,22,19,1922
2349,2349,22,18,1822
2350,2350,22,31,2231
2351,2351,15,18,1518
2352,2352,22,19,1922
2353,2353,15,19,1519
2354,2354,18,15,1518
2355,2355,22,31,2231
2356,2356,22,19,1922
2357,2357,22,39,2239
2358,2358,22,18,1822
2359,2359,15,18,1518
2360,2360,15,18,1518
2361,2361,22,31,2231
2362,2362,22,31,2231
2363,2363,15,19,1519
2364,2364,18,15,1518
2365,2365,18,27,1827
2366,2366,15,18,1518
2367,2367,22,54,2254
2368,2368,22,31,2231
2369,2369,15,18,1518
2370,2370,22,31,2231
2371,2371,18,15,1518
2372,2372,22,39,2239
2373,2373,22,31,2231
2374,2374,22,31,2231
2375,2375,22,31,2231
2376,2376,22,31,2231
2377,2377,22,18,1822
2378,2378,22,31,2231
2379,2379,22,31,2231
2380,2380,22,39,2239
2381,2381,18,27,1827
2382,2382,22,31,2231
2383,2383,18,15,1518
2384,2384,22,31,2231
2385,2385,22,54,2254
2386,2386,22,54,2254
2387,2387,22,18,1822
2388,2388,22,18,1822
2389,2389,22,18,1822
2390,2390,22,18,1822
2391,2391,18,15,1518
2392,2392,18,15,1518
2393,2393,22,19,1922
2394,2394,22,15,1522
2395,2395,18,15,1518
2396,2396,22,54,2254
2397,2397,22,18,1822
2398,2398,15,18,1518
2399,2399,18,15,1518
2400,2400,22,19,1922
2401,2401,22,54,2254
2402,2402,22,39,2239
2403,2403,18,15,1518
2404,2404,22,39,2239
2405,2405,22,54,2254
2406,2406,22,18,1822
2407,2407,22,31,2231
2408,2408,22,54,2254
2409,2409,18,22,1822
2410,2410,19,15,1519
2411,2411,22,31,2231
2412,2412,22,31,2231
2413,2413,18,15,1518
2414,2414,22,31,2231
2415,2415,15,18,1518
2416,2416,22,54,2254
2417,2417,18,15,1518
2418,2418,18,15,1518
2419,2419,18,19,1819
2420,2420,22,19,1922
2421,2421,22,54,2254
2422,2422,22,31,2231
2423,2423,22,31,2231
2424,2424,22,39,2239
2425,2425,22,31,2231
2426,2426,18,27,1827
2427,2427,15,18,1518
2428,2428,22,19,1922
2429,2429,22,31,2231
2430,2430,22,54,2254
2431,2431,22,54,2254
2432,2432,18,15,1518
2433,2433,15,18,1518
2434,2434,22,54,2254
2435,2435,18,15,1518
2436,2436,22,31,2231
2437,2437,22,31,2231
2438,2438,19,22,1922
2439,2439,15,18,1518
2440,2440,22,54,2254
2441,2441,22,54,2254
2442,2442,15,19,1519
2443,2443,22,31,2231
2444,2444,18,15,1518
2445,2445,18,27,1827
2446,2446,18,15,1518
2447,2447,22,39,2239
2448,2448,22,31,2231
2449,2449,22,31,2231
2450,2450,22,19,1922
2451,2451,22,39,2239
2452,2452,22,39,2239
2453,2453,22,31,2231
2454,2454,18,27,1827
2455,2455,22,19,1922
2456,2456,22,31,2231
2457,2457,22,39,2239
2458,2458,22,31,2231
2459,2459,22,39,2239
2460,2460,22,18,1822
2461,2461,18,15,1518
2462,2462,22,39,2239
2463,2463,22,31,2231
2464,2464,18,15,1518
2465,2465,22,31,2231
2466,2466,22,19,1922
2467,2467,22,15,1522
2468,2468,22,54,2254
2469,2469,15,18,1518
2470,2470,18,45,1845
2471,2471,22,19,1922
2472,2472,22,31,2231
2473,2473,22,19,1922
2474,2474,18,15,1518
2475,2475,15,18,1518
2476,2476,15,18,1518
2477,2477,18,15,1518
2478,2478,18,15,1518
2479,2479,22,18,1822
2480,2480,22,31,2231
2481,2481,22,54,2254
2482,2482,22,31,2231
2483,2483,22,31,2231
2484,2484,22,31,2231
2485,2485,18,15,1518
2486,2486,18,15,1518
2487,2487,15,18,1518
2488,2488,22,54,2254
2489,2489,18,15,1518
2490,2490,22,54,2254
2491,2491,18,27,1827
2492,2492,18,27,1827
2493,2493,22,18,1822
2494,2494,15,18,1518
2495,2495,18,15,1518
2496,2496,22,31,2231
2497,2497,22,31,2231
2498,2498,15,18,1518
2499,2499,18,15,1518
2500,2500,22,19,1922
2501,2501,15,18,1518
2502,2502,22,39,2239
2503,2503,22,31,2231
2504,2504,22,31,2231
2505,2505,18,15,1518
2506,2506,22,15,1522
2507,2507,22,54,2254
2508,2508,22,39,2239
2509,2509,22,39,2239
2510,2510,22,54,2254
2511,2511,18,15,1518
2512,2512,22,54,2254
2513,2513,22,31,2231
2514,2514,18,15,1518
2515,2515,22,19,1922
2516,2516,18,15,1518
2517,2517,22,54,2254
2518,2518,18,15,1518
2519,2519,22,15,1522
2520,2520,15,18,1518
2521,2521,15,18,1518
2522,2522,22,19,1922
2523,2523,22,54,2254
2524,2524,22,54,2254
2525,2525,22,31,2231
2526,2526,18,22,1822
2527,2527,22,18,1822
2528,2528,22,54,2254
2529,2529,22,31,2231
2530,2530,18,15,1518
2531,2531,22,20,2022
2532,2532,18,15,1518
2533,2533,22,31,2231
2534,2534,18,27,1827
2535,2535,22,54,2254
2536,2536,22,54,2254
2537,2537,18,19,1819
2538,2538,15,27,1527
2539,2539,18,19,1819
2540,2540,22,18,1822
2541,2541,22,19,1922
2542,2542,18,19,1819
2543,2543,22,54,2254
2544,2544,22,54,2254
2545,2545,18,15,1518
2546,2546,22,31,2231
2547,2547,22,54,2254
2548,2548,22,18,1822
2549,2549,22,18,1822
2550,2550,22,18,1822
2551,2551,15,18,1518
2552,2552,18,15,1518
2553,2553,22,39,2239
2554,2554,22,19,1922
2555,2555,22,31,2231
2556,2556,18,15,1518
2557,2557,22,31,2231
2558,2558,22,31,2231
2559,2559,22,31,2231
2560,2560,18,15,1518
2561,2561,22,31,2231
2562,2562,22,54,2254
2563,2563,18,22,1822
2564,2564,22,54,2254
2565,2565,22,31,2231
2566,2566,22,31,2231
2567,2567,18,15,1518
2568,2568,22,31,2231
2569,2569,22,54,2254
2570,2570,15,22,1522
2571,2571,18,15,1518
2572,2572,15,22,1522
2573,2573,15,18,1518
2574,2574,15,18,1518
2575,2575,15,18,1518
2576,2576,15,19,1519
2577,2577,18,15,1518
2578,2578,18,15,1518
2579,2579,22,39,2239
2580,2580,22,19,1922
2581,2581,22,54,2254
2582,2582,22,31,2231
2583,2583,22,31,2231
2584,2584,22,39,2239
2585,2585,18,15,1518
2586,2586,19,15,1519
2587,2587,22,54,2254
2588,2588,18,15,1518
2589,2589,18,15,1518
2590,2590,15,19,1519
2591,2591,18,15,1518
2592,2592,18,15,1518
2593,2593,22,31,2231
2594,2594,18,15,1518
2595,2595,22,54,2254
2596,2596,22,54,2254
2597,2597,22,31,2231
2598,2598,22,19,1922
2599,2599,22,19,1922
2600,2600,22,39,2239
2601,2601,15,19,1519
2602,2602,18,15,1518
2603,2603,18,15,1518
2604,2604,18,15,1518
2605,2605,15,18,1518
2606,2606,15,18,1518
2607,2607,22,39,2239
2608,2608,22,31,2231
2609,2609,22,31,2231
2610,2610,18,15,1518
2611,2611,15,18,1518
2612,2612,22,54,2254
2613,2613,22,18,1822
2614,2614,22,19,1922
2615,2615,22,31,2231
2616,2616,15,18,1518
2617,2617,15,18,1518
2618,2618,18,15,1518
2619,2619,18,15,1518
2620,2620,15,18,1518
2621,2621,15,19,1519
2622,2622,18,15,1518
2623,2623,22,54,2254
2624,2624,15,18,1518
2625,2625,22,39,2239
2626,2626,22,54,2254
2627,2627,19,15,1519
2628,2628,15,18,1518
2629,2629,18,15,1518
2630,2630,15,18,1518
2631,2631,22,31,2231
2632,2632,22,39,2239
2633,2633,18,15,1518
2634,2634,22,31,2231
2635,2635,22,54,2254
2636,2636,22,31,2231
2637,2637,22,31,2231
2638,2638,22,19,1922
2639,2639,15,18,1518
2640,2640,22,31,2231
2641,2641,22,54,2254
2642,2642,18,15,1518
2643,2643,18,19,1819
2644,2644,18,15,1518
2645,2645,22,31,2231
2646,2646,22,39,2239
2647,2647,15,19,1519
2648,2648,22,31,2231
2649,2649,22,15,1522
2650,2650,22,39,2239
2651,2651,22,31,2231
2652,2652,22,54,2254
2653,2653,22,31,2231
2654,2654,22,31,2231
2655,2655,22,54,2254
2656,2656,22,19,1922
2657,2657,22,19,1922
2658,2658,15,19,1519
2659,2659,18,19,1819
2660,2660,22,31,2231
2661,2661,22,31,2231
2662,2662,22,54,2254
2663,2663,22,39,2239
2664,2664,22,18,1822
2665,2665,22,19,1922
2666,2666,22,39,2239
2667,2667,22,31,2231
2668,2668,22,31,2231
2669,2669,18,15,1518
2670,2670,22,31,2231
2671,2671,22,19,1922
2672,2672,22,39,2239
2673,2673,22,39,2239
2674,2674,22,31,2231
2675,2675,22,20,2022
2676,2676,22,15,1522
2677,2677,18,15,1518
2678,2678,22,39,2239
2679,2679,22,31,2231
2680,2680,22,31,2231
2681,2681,22,54,2254
2682,2682,22,31,2231
2683,2683,22,31,2231
2684,2684,22,18,1822
2685,2685,22,31,2231
2686,2686,18,15,1518
2687,2687,18,15,1518
2688,2688,18,15,1518
2689,2689,22,31,2231
2690,2690,15,18,1518
2691,2691,15,18,1518
2692,2692,22,54,2254
2693,2693,22,31,2231
2694,2694,22,39,2239
2695,2695,22,39,2239
2696,2696,22,31,2231
2697,2697,18,15,1518
2698,2698,15,19,1519
2699,2699,18,15,1518
2700,2700,18,15,1518
2701,2701,22,54,2254
2702,2702,22,31,2231
2703,2703,22,39,2239
2704,2704,18,27,1827
2705,2705,18,27,1827
2706,2706,18,27,1827
2707,2707,18,27,1827
2708,2708,22,54,2254
2709,2709,18,19,1819
2710,2710,15,18,1518
2711,2711,15,18,1518
2712,2712,22,54,2254
2713,2713,22,31,2231
2714,2714,22,19,1922
2715,2715,18,19,1819
2716,2716,22,31,2231
2717,2717,18,15,1518
2718,2718,22,31,2231
2719,2719,18,27,1827
2720,2720,22,54,2254
2721,2721,18,15,1518
2722,2722,22,54,2254
2723,2723,22,31,2231
2724,2724,22,39,2239
2725,2725,22,31,2231
2726,2726,22,31,2231
2727,2727,22,31,2231
2728,2728,22,31,2231
2729,2729,22,54,2254
2730,2730,22,31,2231
2731,2731,22,31,2231
2732,2732,18,15,1518
2733,2733,22,31,2231
2734,2734,18,15,1518
2735,2735,19,15,1519
2736,2736,22,18,1822
2737,2737,22,31,2231
2738,2738,22,19,1922
2739,2739,22,31,2231
2740,2740,18,27,1827
2741,2741,15,19,1519
2742,2742,22,54,2254
2743,2743,22,31,2231
2744,2744,22,39,2239
2745,2745,22,39,2239
2746,2746,22,54,2254
2747,2747,18,15,1518
2748,2748,18,15,1518
2749,2749,22,18,1822
2750,2750,15,18,1518
2751,2751,15,18,1518
2752,2752,18,15,1518
2753,2753,18,15,1518
2754,2754,22,31,2231
2755,2755,22,39,2239
2756,2756,22,39,2239
2757,2757,22,31,2231
2758,2758,22,54,2254
2759,2759,22,31,2231
2760,2760,22,31,2231
2761,2761,18,15,1518
2762,2762,22,18,1822
2763,2763,22,31,2231
2764,2764,22,19,1922
2765,2765,18,15,1518
2766,2766,18,15,1518
2767,2767,22,31,2231
2768,2768,22,31,2231
2769,2769,22,31,2231
2770,2770,22,31,2231
2771,2771,22,19,1922
2772,2772,22,39,2239
2773,2773,22,31,2231
2774,2774,22,31,2231
2775,2775,22,31,2231
2776,2776,22,39,2239
2777,2777,18,15,1518
2778,2778,22,39,2239
2779,2779,22,39,2239
2780,2780,22,31,2231
2781,2781,18,15,1518
2782,2782,15,19,1519
2783,2783,15,18,1518
2784,2784,22,31,2231
2785,2785,18,15,1518
2786,2786,19,15,1519
2787,2787,22,31,2231
2788,2788,22,31,2231
2789,2789,22,19,1922
2790,2790,18,22,1822
2791,2791,22,54,2254
2792,2792,22,31,2231
2793,2793,22,31,2231
2794,2794,22,31,2231
2795,2795,18,27,1827
2796,2796,15,18,1518
2797,2797,22,31,2231
2798,2798,19,18,1819
2799,2799,18,15,1518
2800,2800,22,19,1922
2801,2801,22,19,1922
2802,2802,15,19,1519
2803,2803,22,31,2231
2804,2804,15,18,1518
2805,2805,22,31,2231
2806,2806,22,31,2231
2807,2807,18,15,1518
2808,2808,22,39,2239
2809,2809,18,27,1827
2810,2810,22,39,2239
2811,2811,19,15,1519
2812,2812,22,15,1522
2813,2813,22,31,2231
2814,2814,22,31,2231
2815,2815,22,39,2239
2816,2816,22,39,2239
2817,2817,22,31,2231
2818,2818,22,54,2254
2819,2819,22,19,1922
2820,2820,22,54,2254
2821,2821,22,31,2231
2822,2822,22,31,2231
2823,2823,22,31,2231
2824,2824,22,31,2231
2825,2825,22,19,1922
2826,2826,22,54,2254
2827,2827,18,27,1827
2828,2828,19,18,1819
2829,2829,22,31,2231
2830,2830,22,31,2231
2831,2831,22,31,2231
2832,2832,18,15,1518
2833,2833,22,19,1922
2834,2834,18,15,1518
2835,2835,18,19,1819
2836,2836,18,15,1518
2837,2837,22,31,2231
2838,2838,18,15,1518
2839,2839,18,27,1827
2840,2840,22,18,1822
2841,2841,22,31,2231
2842,2842,15,18,1518
2843,2843,22,31,2231
2844,2844,22,54,2254
2845,2845,22,31,2231
2846,2846,18,22,1822
2847,2847,22,54,2254
2848,2848,22,54,2254
2849,2849,22,31,2231
2850,2850,18,27,1827
2851,2851,18,27,1827
2852,2852,22,19,1922
2853,2853,22,31,2231
2854,2854,22,31,2231
2855,2855,22,31,2231
2856,2856,22,54,2254
2857,2857,18,15,1518
2858,2858,22,31,2231
2859,2859,18,15,1518
2860,2860,22,31,2231
2861,2861,22,19,1922
2862,2862,18,15,1518
2863,2863,18,15,1518
2864,2864,22,31,2231
2865,2865,22,19,1922
2866,2866,22,31,2231
2867,2867,22,31,2231
2868,2868,22,39,2239
2869,2869,15,19,1519
2870,2870,15,18,1518
2871,2871,22,54,2254
2872,2872,22,31,2231
2873,2873,22,54,2254
2874,2874,22,31,2231
2875,2875,22,31,2231
2876,2876,22,54,2254
2877,2877,15,18,1518
2878,2878,22,20,2022
2879,2879,18,15,1518
2880,2880,18,15,1518
2881,2881,22,54,2254
2882,2882,22,31,2231
2883,2883,22,20,2022
2884,2884,22,54,2254
2885,2885,22,54,2254
2886,2886,22,31,2231
2887,2887,22,31,2231
2888,2888,18,22,1822
2889,2889,22,54,2254
2890,2890,22,39,2239
2891,2891,22,54,2254
2892,2892,18,45,1845
2893,2893,22,54,2254
2894,2894,22,19,1922
2895,2895,22,54,2254
2896,2896,18,15,1518
2897,2897,22,19,1922
2898,2898,18,15,1518
2899,2899,22,19,1922
2900,2900,18,15,1518
2901,2901,18,15,1518
2902,2902,22,19,1922
2903,2903,19,15,1519
2904,2904,15,18,1518
2905,2905,15,18,1518
2906,2906,18,15,1518
2907,2907,15,18,1518
2908,2908,22,31,2231
2909,2909,22,31,2231
2910,2910,22,31,2231
2911,2911,22,39,2239
2912,2912,22,54,2254
2913,2913,22,54,2254
2914,2914,18,15,1518
2915,2915,18,15,1518
2916,2916,15,18,1518
2917,2917,22,39,2239
2918,2918,22,31,2231
2919,2919,22,19,1922
2920,2920,22,31,2231
2921,2921,22,19,1922
2922,2922,22,31,2231
2923,2923,15,19,1519
2924,2924,22,19,1922
2925,2925,15,19,1519
2926,2926,15,18,1518
2927,2927,15,18,1518
2928,2928,15,18,1518
2929,2929,15,18,1518
2930,2930,19,15,1519
2931,2931,18,15,1518
2932,2932,18,15,1518
2933,2933,15,18,1518
2934,2934,22,31,2231
2935,2935,22,31,2231
2936,2936,22,31,2231
2937,2937,22,39,2239
2938,2938,18,15,1518
2939,2939,22,31,2231
2940,2940,22,31,2231
2941,2941,18,15,1518
2942,2942,18,15,1518
2943,2943,22,54,2254
2944,2944,22,54,2254
2945,2945,15,18,1518
2946,2946,15,18,1518
2947,2947,18,19,1819
2948,2948,18,15,1518
2949,2949,15,18,1518
2950,2950,22,31,2231
2951,2951,22,54,2254
2952,2952,22,31,2231
2953,2953,22,31,2231
2954,2954,22,19,1922
2955,2955,18,15,1518
2956,2956,18,15,1518
2957,2957,22,19,1922
2958,2958,15,18,1518
2959,2959,15,18,1518
2960,2960,18,15,1518
2961,2961,22,20,2022
2962,2962,15,19,1519
2963,2963,18,15,1518
2964,2964,15,18,1518
2965,2965,22,19,1922
2966,2966,22,39,2239
2967,2967,15,18,1518
2968,2968,18,15,1518
2969,2969,18,15,1518
2970,2970,22,31,2231
2971,2971,18,15,1518
2972,2972,18,15,1518
2973,2973,22,31,2231
2974,2974,22,19,1922
2975,2975,22,31,2231
2976,2976,22,19,1922
2977,2977,22,20,2022
2978,2978,22,39,2239
2979,2979,22,54,2254
2980,2980,22,31,2231
2981,2981,22,54,2254
2982,2982,22,54,2254
2983,2983,22,31,2231
2984,2984,22,39,2239
2985,2985,22,31,2231
2986,2986,22,31,2231
2987,2987,22,54,2254
2988,2988,15,18,1518
2989,2989,18,15,1518
2990,2990,15,27,1527
2991,2991,22,31,2231
2992,2992,18,15,1518
2993,2993,22,39,2239
2994,2994,22,54,2254
2995,2995,22,31,2231
2996,2996,18,27,1827
2997,2997,19,15,1519
2998,2998,18,15,1518
2999,2999,22,31,2231
3000,3000,22,31,2231
3001,3001,22,31,2231
3002,3002,22,31,2231
3003,3003,22,39,2239
3004,3004,22,54,2254
3005,3005,22,18,1822
3006,3006,18,15,1518
3007,3007,18,15,1518
3008,3008,22,19,1922
3009,3009,22,19,1922
3010,3010,22,39,2239
3011,3011,22,31,2231
3012,3012,18,15,1518
3013,3013,22,31,2231
3014,3014,18,15,1518
3015,3015,18,15,1518
3016,3016,22,19,1922
3017,3017,22,31,2231
3018,3018,22,39,2239
3019,3019,15,18,1518
3020,3020,18,15,1518
3021,3021,22,31,2231
3022,3022,22,31,2231
3023,3023,22,31,2231
3024,3024,15,6,615
3025,3025,22,54,2254
3026,3026,15,18,1518
3027,3027,22,19,1922
3028,3028,18,15,1518
3029,3029,22,15,1522
3030,3030,22,31,2231
3031,3031,22,31,2231
3032,3032,22,54,2254
3033,3033,22,20,2022
3034,3034,22,31,2231
3035,3035,22,31,2231
3036,3036,22,15,1522
3037,3037,22,19,1922
3038,3038,22,19,1922
3039,3039,22,54,2254
3040,3040,22,31,2231
3041,3041,22,31,2231
3042,3042,22,31,2231
3043,3043,22,54,2254
3044,3044,22,18,1822
3045,3045,22,54,2254
3046,3046,22,31,2231
3047,3047,22,54,2254
3048,3048,18,15,1518
3049,3049,18,15,1518
3050,3050,15,19,1519
3051,3051,22,31,2231
3052,3052,22,54,2254
3053,3053,22,39,2239
3054,3054,18,15,1518
3055,3055,22,31,2231
3056,3056,22,31,2231
3057,3057,18,15,1518
3058,3058,18,15,1518
3059,3059,22,54,2254
3060,3060,22,31,2231
3061,3061,22,31,2231
3062,3062,22,31,2231
3063,3063,22,31,2231
3064,3064,18,15,1518
3065,3065,22,39,2239
3066,3066,22,31,2231
3067,3067,15,18,1518
3068,3068,18,15,1518
3069,3069,22,19,1922
3070,3070,22,19,1922
3071,3071,22,31,2231
3072,3072,18,19,1819
3073,3073,22,15,1522
3074,3074,22,31,2231
3075,3075,18,15,1518
3076,3076,22,31,2231
3077,3077,15,18,1518
3078,3078,18,15,1518
3079,3079,22,39,2239
3080,3080,18,27,1827
3081,3081,22,31,2231
3082,3082,22,15,1522
3083,3083,22,31,2231
3084,3084,22,31,2231
3085,3085,18,15,1518
3086,3086,22,39,2239
3087,3087,18,15,1518
3088,3088,15,18,1518
3089,3089,15,18,1518
3090,3090,22,31,2231
3091,3091,22,31,2231
3092,3092,18,15,1518
3093,3093,15,19,1519
3094,3094,18,15,1518
3095,3095,18,15,1518
3096,3096,22,15,1522
3097,3097,18,15,1518
3098,3098,22,39,2239
3099,3099,22,31,2231
3100,3100,22,31,2231
3101,3101,18,15,1518
3102,3102,18,15,1518
3103,3103,22,31,2231
3104,3104,22,31,2231
3105,3105,18,15,1518
3106,3106,15,19,1519
3107,3107,15,22,1522
3108,3108,22,54,2254
3109,3109,22,31,2231
3110,3110,22,54,2254
3111,3111,22,39,2239
3112,3112,18,15,1518
3113,3113,22,54,2254
3114,3114,22,39,2239
3115,3115,22,31,2231
3116,3116,22,31,2231
3117,3117,22,39,2239
3118,3118,22,31,2231
3119,3119,15,18,1518
3120,3120,22,39,2239
3121,3121,22,31,2231
3122,3122,22,31,2231
3123,3123,22,19,1922
3124,3124,22,31,2231
3125,3125,22,31,2231
3126,3126,22,31,2231
3127,3127,22,31,2231
3128,3128,22,19,1922
3129,3129,15,27,1527
3130,3130,15,27,1527
3131,3131,18,15,1518
3132,3132,22,19,1922
3133,3133,18,15,1518
3134,3134,15,19,1519
3135,3135,22,54,2254
3136,3136,22,31,2231
3137,3137,18,15,1518
3138,3138,22,19,1922
3139,3139,22,31,2231
3140,3140,22,19,1922
3141,3141,22,19,1922
3142,3142,18,15,1518
3143,3143,18,15,1518
3144,3144,22,31,2231
3145,3145,18,15,1518
3146,3146,22,19,1922
3147,3147,22,39,2239
3148,3148,18,15,1518
3149,3149,15,19,1519
3150,3150,18,15,1518
3151,3151,22,19,1922
3152,3152,22,31,2231
3153,3153,18,15,1518
3154,3154,22,54,2254
3155,3155,18,27,1827
3156,3156,18,15,1518
3157,3157,22,31,2231
3158,3158,15,18,1518
3159,3159,22,20,2022
3160,3160,22,31,2231
3161,3161,22,39,2239
3162,3162,18,15,1518
3163,3163,15,18,1518
3164,3164,18,15,1518
3165,3165,18,15,1518
3166,3166,22,20,2022
3167,3167,22,15,1522
3168,3168,18,15,1518
3169,3169,22,39,2239
3170,3170,22,31,2231
3171,3171,22,39,2239
3172,3172,22,31,2231
3173,3173,22,31,2231
3174,3174,22,31,2231
3175,3175,22,20,2022
3176,3176,22,19,1922
3177,3177,22,31,2231
3178,3178,22,54,2254
3179,3179,22,54,2254
3180,3180,22,54,2254
3181,3181,22,31,2231
3182,3182,18,15,1518
3183,3183,22,54,2254
3184,3184,18,19,1819
3185,3185,22,39,2239
3186,3186,22,54,2254
3187,3187,22,54,2254
3188,3188,15,18,1518
3189,3189,22,39,2239
3190,3190,15,18,1518
3191,3191,22,15,1522
3192,3192,18,22,1822
3193,3193,22,54,2254
3194,3194,22,31,2231
3195,3195,22,31,2231
3196,3196,22,18,1822
3197,3197,18,15,1518
3198,3198,18,15,1518
3199,3199,22,31,2231
3200,3200,18,15,1518
3201,3201,22,31,2231
3202,3202,22,39,2239
3203,3203,22,54,2254
3204,3204,18,15,1518
3205,3205,22,19,1922
3206,3206,18,15,1518
3207,3207,22,39,2239
3208,3208,22,20,2022
3209,3209,22,31,2231
3210,3210,15,27,1527
3211,3211,22,31,2231
3212,3212,22,39,2239
3213,3213,22,31,2231
3214,3214,15,18,1518
3215,3215,22,20,2022
3216,3216,15,18,1518
3217,3217,22,54,2254
3218,3218,22,19,1922
3219,3219,18,22,1822
3220,3220,22,31,2231
3221,3221,22,19,1922
3222,3222,18,15,1518
3223,3223,18,15,1518
3224,3224,22,31,2231
3225,3225,22,20,2022
3226,3226,18,15,1518
3227,3227,15,18,1518
3228,3228,18,15,1518
3229,3229,18,15,1518
3230,3230,22,39,2239
3231,3231,22,54,2254
3232,3232,22,31,2231
3233,3233,18,19,1819
3234,3234,22,31,2231
3235,3235,22,54,2254
3236,3236,22,54,2254
3237,3237,22,31,2231
3238,3238,18,15,1518
3239,3239,22,31,2231
3240,3240,22,31,2231
3241,3241,18,15,1518
3242,3242,18,45,1845
3243,3243,22,31,2231
3244,3244,22,54,2254
3245,3245,22,31,2231
3246,3246,22,19,1922
3247,3247,18,15,1518
3248,3248,22,31,2231
3249,3249,22,31,2231
3250,3250,22,31,2231
3251,3251,22,54,2254
3252,3252,15,18,1518
3253,3253,22,39,2239
3254,3254,22,54,2254
3255,3255,18,15,1518
3256,3256,22,54,2254
3257,3257,22,19,1922
3258,3258,18,15,1518
3259,3259,15,18,1518
3260,3260,22,31,2231
3261,3261,22,54,2254
3262,3262,22,39,2239
3263,3263,22,31,2231
3264,3264,22,19,1922
3265,3265,15,27,1527
3266,3266,18,27,1827
3267,3267,22,18,1822
3268,3268,18,15,1518
3269,3269,22,19,1922
3270,3270,22,39,2239
3271,3271,22,18,1822
3272,3272,18,27,1827
3273,3273,22,39,2239
3274,3274,15,18,1518
3275,3275,22,31,2231
3276,3276,18,19,1819
3277,3277,22,20,2022
3278,3278,22,31,2231
3279,3279,18,15,1518
3280,3280,22,54,2254
3281,3281,18,15,1518
3282,3282,22,31,2231
3283,3283,18,27,1827
3284,3284,18,15,1518
3285,3285,18,15,1518
3286,3286,18,15,1518
3287,3287,22,19,1922
3288,3288,18,19,1819
3289,3289,22,31,2231
3290,3290,22,54,2254
3291,3291,22,54,2254
3292,3292,22,31,2231
3293,3293,22,31,2231
3294,3294,18,15,1518
3295,3295,22,31,2231
3296,3296,22,19,1922
3297,3297,22,31,2231
3298,3298,22,15,1522
3299,3299,15,19,1519
3300,3300,22,39,2239
3301,3301,22,31,2231
3302,3302,22,31,2231
3303,3303,22,39,2239
3304,3304,22,39,2239
3305,3305,22,39,2239
3306,3306,18,15,1518
3307,3307,18,27,1827
3308,3308,22,31,2231
3309,3309,18,27,1827
3310,3310,18,15,1518
3311,3311,15,18,1518
3312,3312,18,15,1518
3313,3313,15,18,1518
3314,3314,22,19,1922
3315,3315,22,39,2239
3316,3316,22,54,2254
3317,3317,22,31,2231
3318,3318,22,54,2254
3319,3319,22,39,2239
3320,3320,22,39,2239
3321,3321,22,31,2231
3322,3322,22,31,2231
3323,3323,22,39,2239
3324,3324,22,54,2254
3325,3325,18,15,1518
3326,3326,15,19,1519
3327,3327,22,54,2254
3328,3328,22,31,2231
3329,3329,18,15,1518
3330,3330,22,54,2254
3331,3331,18,15,1518
3332,3332,15,19,1519
3333,3333,22,31,2231
3334,3334,22,19,1922
3335,3335,18,15,1518
3336,3336,15,18,1518
3337,3337,18,15,1518
3338,3338,18,22,1822
3339,3339,22,31,2231
3340,3340,22,20,2022
3341,3341,18,15,1518
3342,3342,22,31,2231
3343,3343,22,31,2231
3344,3344,18,15,1518
3345,3345,22,19,1922
3346,3346,22,54,2254
3347,3347,15,19,1519
3348,3348,18,15,1518
3349,3349,22,19,1922
3350,3350,22,54,2254
3351,3351,15,19,1519
3352,3352,22,54,2254
3353,3353,22,54,2254
3354,3354,22,31,2231
3355,3355,22,31,2231
3356,3356,22,39,2239
3357,3357,22,54,2254
3358,3358,22,31,2231
3359,3359,18,15,1518
3360,3360,18,15,1518
3361,3361,18,15,1518
3362,3362,18,22,1822
3363,3363,22,31,2231
3364,3364,18,15,1518
3365,3365,22,31,2231
3366,3366,22,15,1522
3367,3367,15,18,1518
3368,3368,18,15,1518
3369,3369,18,15,1518
3370,3370,15,18,1518
3371,3371,22,20,2022
3372,3372,22,39,2239
